"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"Large","1983 Spring","Stratum_2"," [counts*km2/km2]",178479.278678525,125961.116885123,0.705746447530207
"Small","1983 Fall","Stratum_2"," [counts*km2/km2]",391610.710715497,321838.620925022,0.821833040105066
"Medium","1983 Fall","Stratum_2"," [counts*km2/km2]",1148902.04338806,827534.589866493,0.720282982025286
"Large","1983 Fall","Stratum_2"," [counts*km2/km2]",33697.3943443264,27807.356007526,0.825207899559981
"Small","1984 Spring","Stratum_2"," [counts*km2/km2]",253472.363239353,177618.928872495,0.700742781589843
"Medium","1984 Spring","Stratum_2"," [counts*km2/km2]",1035265.64114341,734414.991687804,0.709397629459305
"Large","1984 Spring","Stratum_2"," [counts*km2/km2]",74490.2035789034,61413.0935525037,0.824445237117013
"Small","1984 Fall","Stratum_2"," [counts*km2/km2]",1000190.34509105,585550.502469772,0.585439067017257
"Medium","1984 Fall","Stratum_2"," [counts*km2/km2]",671573.018868346,399975.04376311,0.595579382324053
"Large","1984 Fall","Stratum_2"," [counts*km2/km2]",19286.3575215744,16193.4009996365,0.839629825461959
"Small","1985 Spring","Stratum_2"," [counts*km2/km2]",440693.453705849,314165.209533391,0.71288830567265
"Medium","1985 Spring","Stratum_2"," [counts*km2/km2]",967523.630994448,619691.934888147,0.640492815923482
"Large","1985 Spring","Stratum_2"," [counts*km2/km2]",159604.369936175,125310.499584404,0.785132008819775
"Small","1985 Fall","Stratum_2"," [counts*km2/km2]",865607.68828111,539496.421531693,0.623257428088472
"Medium","1985 Fall","Stratum_2"," [counts*km2/km2]",1612979.64170751,1000410.78569469,0.620225302184006
"Large","1985 Fall","Stratum_2"," [counts*km2/km2]",43891.7300184754,36833.3116400434,0.839185687703334
"Small","1986 Spring","Stratum_2"," [counts*km2/km2]",873623.818584849,471269.102745179,0.539441682701108
"Medium","1986 Spring","Stratum_2"," [counts*km2/km2]",590148.077380503,344008.826117723,0.582919506651075
"Large","1986 Spring","Stratum_2"," [counts*km2/km2]",78102.1347646815,55681.7094356267,0.712934538900806
"Small","1986 Fall","Stratum_2"," [counts*km2/km2]",1467482.35059491,742622.910517571,0.506052362549039
"Medium","1986 Fall","Stratum_2"," [counts*km2/km2]",551702.507584442,364828.116069409,0.661276885738224
"Large","1986 Fall","Stratum_2"," [counts*km2/km2]",36128.4972593672,32086.8912333317,0.888132462387772
"Small","1987 Spring","Stratum_2"," [counts*km2/km2]",211741.826112916,120378.696883616,0.568516381923622
"Medium","1987 Spring","Stratum_2"," [counts*km2/km2]",518232.370237661,328286.135743305,0.633472848469024
"Large","1987 Spring","Stratum_2"," [counts*km2/km2]",33132.2771259447,25305.5282170172,0.763772683683167
"Small","1987 Fall","Stratum_2"," [counts*km2/km2]",1776179.65492365,995523.246885568,0.560485671663863
"Medium","1987 Fall","Stratum_2"," [counts*km2/km2]",841215.031218425,505778.74006452,0.601247863262673
"Large","1987 Fall","Stratum_2"," [counts*km2/km2]",7886.51771780659,6964.31228311285,0.883065572450114
"Small","1988 Spring","Stratum_2"," [counts*km2/km2]",1988879.61073876,1121092.08841526,0.563680215917563
"Medium","1988 Spring","Stratum_2"," [counts*km2/km2]",1488450.28761194,937943.163133916,0.63014745668043
"Large","1988 Spring","Stratum_2"," [counts*km2/km2]",76239.8878890013,59393.3744008164,0.779032813994795
"Small","1988 Fall","Stratum_2"," [counts*km2/km2]",1314569.94879638,818411.682827504,0.622569900960268
"Medium","1988 Fall","Stratum_2"," [counts*km2/km2]",1656522.13537537,1047089.62746394,0.632101198712125
"Large","1988 Fall","Stratum_2"," [counts*km2/km2]",14127.3611044661,13056.6332923093,0.924208930157639
"Small","1989 Spring","Stratum_2"," [counts*km2/km2]",333313.216252994,211480.537425159,0.63447990392508
"Medium","1989 Spring","Stratum_2"," [counts*km2/km2]",2237939.77858159,1447635.53115726,0.646860806985064
"Large","1989 Spring","Stratum_2"," [counts*km2/km2]",53387.0079833737,41948.5789383294,0.785745081488616
"Small","1989 Fall","Stratum_2"," [counts*km2/km2]",326747.913493758,243531.612733208,0.745319564949145
"Medium","1989 Fall","Stratum_2"," [counts*km2/km2]",1358088.84574652,850623.026353834,0.626338276039858
"Large","1989 Fall","Stratum_2"," [counts*km2/km2]",25218.3912450815,20386.6637479348,0.808404610342105
"Small","1990 Spring","Stratum_2"," [counts*km2/km2]",181506.154425436,113981.872803456,0.627978005287314
"Medium","1990 Spring","Stratum_2"," [counts*km2/km2]",1089526.57969628,692505.828040144,0.635602509333171
"Large","1990 Spring","Stratum_2"," [counts*km2/km2]",79449.4030858183,59214.5272057437,0.745311165419107
"Small","1990 Fall","Stratum_2"," [counts*km2/km2]",199624.110448479,141197.185507403,0.70731528967211
"Medium","1990 Fall","Stratum_2"," [counts*km2/km2]",2089193.1391923,1251298.09930083,0.598938449407595
"Large","1990 Fall","Stratum_2"," [counts*km2/km2]",189207.422941026,139576.15375473,0.737688572600211
"Small","1991 Spring","Stratum_2"," [counts*km2/km2]",494653.068518684,318003.244562282,0.642881374444097
"Medium","1991 Spring","Stratum_2"," [counts*km2/km2]",1200056.9969968,768426.55530154,0.640325048913982
"Large","1991 Spring","Stratum_2"," [counts*km2/km2]",118145.843417039,92362.486397284,0.781766702288941
"Small","1991 Fall","Stratum_2"," [counts*km2/km2]",280598.002139988,183171.235564435,0.652788808785076
"Medium","1991 Fall","Stratum_2"," [counts*km2/km2]",867056.055640757,548356.991258868,0.632435455229743
"Large","1991 Fall","Stratum_2"," [counts*km2/km2]",70501.9109778757,55160.8295020184,0.782401905663643
"Small","1992 Spring","Stratum_2"," [counts*km2/km2]",227202.544786082,140536.990858465,0.618553771001045
"Medium","1992 Spring","Stratum_2"," [counts*km2/km2]",835403.401703389,547497.132914655,0.655368570200106
"Large","1992 Spring","Stratum_2"," [counts*km2/km2]",176855.628943977,133191.373657953,0.753107913235519
"Small","1992 Fall","Stratum_2"," [counts*km2/km2]",1229206.90447839,779051.445369309,0.633783818274191
"Medium","1992 Fall","Stratum_2"," [counts*km2/km2]",985877.334980002,688640.21721032,0.698504968900912
"Large","1992 Fall","Stratum_2"," [counts*km2/km2]",23580.0805411362,19963.476354042,0.846624604153283
"Small","1993 Spring","Stratum_2"," [counts*km2/km2]",391323.966524827,248402.110078406,0.634773566986845
"Medium","1993 Spring","Stratum_2"," [counts*km2/km2]",1605450.84209208,1079625.4841162,0.672474955825693
"Large","1993 Spring","Stratum_2"," [counts*km2/km2]",98185.5807223141,78818.40358218,0.802749273389665
"Small","1993 Fall","Stratum_2"," [counts*km2/km2]",661208.974879848,463428.364673178,0.700880330242628
"Medium","1993 Fall","Stratum_2"," [counts*km2/km2]",925794.869807754,688553.193598791,0.743742718883042
"Large","1993 Fall","Stratum_2"," [counts*km2/km2]",14258.9327904282,14470.0481217266,1.01480582974906
"Small","1994 Spring","Stratum_2"," [counts*km2/km2]",226429.600043567,136416.934063781,0.602469527118067
"Medium","1994 Spring","Stratum_2"," [counts*km2/km2]",717275.066745211,473134.300600012,0.659627418456018
"Large","1994 Spring","Stratum_2"," [counts*km2/km2]",35204.397269314,29029.2939819134,0.824592841622569
"Small","1994 Fall","Stratum_2"," [counts*km2/km2]",716767.294590964,466236.648238633,0.650471431602777
"Medium","1994 Fall","Stratum_2"," [counts*km2/km2]",586356.523789807,404323.198451111,0.689551803462239
"Large","1994 Fall","Stratum_2"," [counts*km2/km2]",10901.934491648,9990.50747915336,0.9163976803206
"Small","1995 Spring","Stratum_2"," [counts*km2/km2]",170896.098769212,104815.684315276,0.613329883304271
"Medium","1995 Spring","Stratum_2"," [counts*km2/km2]",529387.841761249,351167.803167231,0.663346936716399
"Large","1995 Spring","Stratum_2"," [counts*km2/km2]",29097.1358597802,23573.6567808502,0.810171038635977
"Small","1995 Fall","Stratum_2"," [counts*km2/km2]",128965.380269192,104635.839389672,0.811348279447274
"Medium","1995 Fall","Stratum_2"," [counts*km2/km2]",628175.651944531,449421.320150878,0.715438936163293
"Large","1995 Fall","Stratum_2"," [counts*km2/km2]",21285.808425139,17597.4496917704,0.826722168136561
"Small","1996 Spring","Stratum_2"," [counts*km2/km2]",433865.321397229,314708.092926837,0.725358947595407
"Medium","1996 Spring","Stratum_2"," [counts*km2/km2]",884944.651451026,675612.25288834,0.763451422391843
"Large","1996 Spring","Stratum_2"," [counts*km2/km2]",43930.2005339171,37804.7926370923,0.860564991227493
"Small","1996 Fall","Stratum_2"," [counts*km2/km2]",220680.768115284,149001.987270451,0.675192444466263
"Medium","1996 Fall","Stratum_2"," [counts*km2/km2]",682687.864006239,455616.730947078,0.667386597841901
"Large","1996 Fall","Stratum_2"," [counts*km2/km2]",45552.7127310019,36983.3475219062,0.811880243890205
"Small","1997 Spring","Stratum_2"," [counts*km2/km2]",428423.658933354,217052.067006432,0.506629506752327
"Medium","1997 Spring","Stratum_2"," [counts*km2/km2]",440245.673058277,255191.468258747,0.579656959456287
"Large","1997 Spring","Stratum_2"," [counts*km2/km2]",60736.1421623575,45423.8063399003,0.74788757933415
"Small","1997 Fall","Stratum_2"," [counts*km2/km2]",394596.418240447,296578.162903819,0.751598720095576
"Medium","1997 Fall","Stratum_2"," [counts*km2/km2]",583646.270229045,408156.080732929,0.69932097839459
"Large","1997 Fall","Stratum_2"," [counts*km2/km2]",45778.8106862959,38772.8476654716,0.846960571587728
"Small","1998 Spring","Stratum_2"," [counts*km2/km2]",321056.829348334,230404.758111358,0.717644781389708
"Medium","1998 Spring","Stratum_2"," [counts*km2/km2]",743704.657574975,545728.737989998,0.733797660713161
"Large","1998 Spring","Stratum_2"," [counts*km2/km2]",78378.3656252996,67586.1553677616,0.862306260516685
"Small","1998 Fall","Stratum_2"," [counts*km2/km2]",424661.812173569,286179.974687451,0.673900893566769
"Medium","1998 Fall","Stratum_2"," [counts*km2/km2]",706304.443631986,492693.323303487,0.697565090727647
"Large","1998 Fall","Stratum_2"," [counts*km2/km2]",25644.7310450488,22385.9363895631,0.872925372086717
"Small","1999 Spring","Stratum_2"," [counts*km2/km2]",299377.755708506,167306.851479162,0.558848639516367
"Medium","1999 Spring","Stratum_2"," [counts*km2/km2]",296718.624221252,201898.782321799,0.680438522697012
"Large","1999 Spring","Stratum_2"," [counts*km2/km2]",62731.3485988068,49400.2652941944,0.787489291998641
"Small","1999 Fall","Stratum_2"," [counts*km2/km2]",216148.850354022,142967.077607391,0.661428813399796
"Medium","1999 Fall","Stratum_2"," [counts*km2/km2]",605068.580055009,439141.91167796,0.725772129232087
"Large","1999 Fall","Stratum_2"," [counts*km2/km2]",26133.7712223637,21863.9276619998,0.836615866725349
"Small","2000 Spring","Stratum_2"," [counts*km2/km2]",292944.967700274,160843.408369577,0.549056737967739
"Medium","2000 Spring","Stratum_2"," [counts*km2/km2]",653747.75787727,384536.749891797,0.588203546793636
"Large","2000 Spring","Stratum_2"," [counts*km2/km2]",39908.2400416276,31367.9472198166,0.78600176773261
"Small","2000 Fall","Stratum_2"," [counts*km2/km2]",1178070.33998162,326801.088371561,0.277403714600488
"Medium","2000 Fall","Stratum_2"," [counts*km2/km2]",410476.489117182,268213.709652139,0.653420394987763
"Large","2000 Fall","Stratum_2"," [counts*km2/km2]",25193.4738365059,21658.578508356,0.859690039131174
"Small","2001 Spring","Stratum_2"," [counts*km2/km2]",567782.036165248,207876.48300836,0.366120218266046
"Medium","2001 Spring","Stratum_2"," [counts*km2/km2]",406942.421141948,227830.281473681,0.559858765361331
"Large","2001 Spring","Stratum_2"," [counts*km2/km2]",47129.3382071414,35701.3792215721,0.757519213714787
"Small","2001 Fall","Stratum_2"," [counts*km2/km2]",1396153.24706178,487167.561260367,0.34893559305586
"Medium","2001 Fall","Stratum_2"," [counts*km2/km2]",297201.166966538,165953.500530892,0.558387782338611
"Large","2001 Fall","Stratum_2"," [counts*km2/km2]",45605.5387391975,34477.9781637078,0.756004185387997
"Small","2002 Spring","Stratum_2"," [counts*km2/km2]",1175140.13505679,289094.318685876,0.246008378117308
"Medium","2002 Spring","Stratum_2"," [counts*km2/km2]",342470.038731435,154950.896913875,0.452450957426346
"Large","2002 Spring","Stratum_2"," [counts*km2/km2]",78874.8757440433,54197.2171083828,0.687129033131642
"Small","2002 Fall","Stratum_2"," [counts*km2/km2]",293844.278436937,188208.477669595,0.640504142775021
"Medium","2002 Fall","Stratum_2"," [counts*km2/km2]",620375.085550583,469914.41819764,0.757468230337766
"Large","2002 Fall","Stratum_2"," [counts*km2/km2]",60181.5279327654,49738.4110654394,0.826473052013685
"Small","2003 Spring","Stratum_2"," [counts*km2/km2]",808330.82530086,364307.039712779,0.450690519660912
"Medium","2003 Spring","Stratum_2"," [counts*km2/km2]",489215.259625126,299718.552442088,0.612651683579442
"Large","2003 Spring","Stratum_2"," [counts*km2/km2]",99703.3778682753,75396.0987703133,0.756204056295104
"Small","2003 Fall","Stratum_2"," [counts*km2/km2]",1078260.5083569,285195.916359907,0.264496301357173
"Medium","2003 Fall","Stratum_2"," [counts*km2/km2]",1151355.44678764,583059.582046666,0.506411450671849
"Large","2003 Fall","Stratum_2"," [counts*km2/km2]",103863.250536973,72995.4353705291,0.702803301390457
"Small","2004 Spring","Stratum_2"," [counts*km2/km2]",961197.440639426,276013.777007447,0.287156171393707
"Medium","2004 Spring","Stratum_2"," [counts*km2/km2]",421642.882984483,169793.134563784,0.402694178926844
"Large","2004 Spring","Stratum_2"," [counts*km2/km2]",64818.3349151294,38789.1037386969,0.598427956989112
"Small","2004 Fall","Stratum_2"," [counts*km2/km2]",966933.474015635,327544.926621547,0.338746082769548
"Medium","2004 Fall","Stratum_2"," [counts*km2/km2]",558959.589953973,186730.124596683,0.334067306389821
"Large","2004 Fall","Stratum_2"," [counts*km2/km2]",43875.253394247,29780.8184699826,0.678761173237749
"Small","2005 Spring","Stratum_2"," [counts*km2/km2]",592350.880078431,148568.139342354,0.25081103842149
"Medium","2005 Spring","Stratum_2"," [counts*km2/km2]",307769.737142137,124322.107118122,0.403945197057197
"Large","2005 Spring","Stratum_2"," [counts*km2/km2]",50301.3225699724,33283.6995856977,0.661686370957701
"Small","2005 Fall","Stratum_2"," [counts*km2/km2]",587802.757661358,265032.132659419,0.450886167519663
"Medium","2005 Fall","Stratum_2"," [counts*km2/km2]",509759.744758257,221685.498183064,0.43488231556651
"Large","2005 Fall","Stratum_2"," [counts*km2/km2]",35751.5411279193,23914.1211273652,0.668897629945526
"Small","2006 Spring","Stratum_2"," [counts*km2/km2]",507756.750685725,173728.780196541,0.342149621766566
"Medium","2006 Spring","Stratum_2"," [counts*km2/km2]",498236.949525161,241184.409888455,0.484075719631618
"Large","2006 Spring","Stratum_2"," [counts*km2/km2]",62398.3920023131,44403.4890375194,0.711612713287121
"Small","2006 Fall","Stratum_2"," [counts*km2/km2]",817628.514585878,305674.15001679,0.373854561776886
"Medium","2006 Fall","Stratum_2"," [counts*km2/km2]",660492.881947146,338869.048965729,0.513054808352721
"Large","2006 Fall","Stratum_2"," [counts*km2/km2]",38868.7549923281,29108.6390527861,0.748895586147061
"Small","2007 Spring","Stratum_2"," [counts*km2/km2]",434114.516374039,128834.659665686,0.296775746505285
"Medium","2007 Spring","Stratum_2"," [counts*km2/km2]",405903.53633867,188935.812342758,0.465469737088267
"Large","2007 Spring","Stratum_2"," [counts*km2/km2]",35536.2181572558,27256.789737463,0.76701436311668
"Small","2007 Fall","Stratum_2"," [counts*km2/km2]",530349.902442825,178181.555059495,0.335969808307269
"Medium","2007 Fall","Stratum_2"," [counts*km2/km2]",418801.534252162,211720.557013878,0.505539115065419
"Large","2007 Fall","Stratum_2"," [counts*km2/km2]",18602.3173344657,14132.5507366152,0.759719903843964
"Small","2008 Spring","Stratum_2"," [counts*km2/km2]",700979.410143353,240211.408416485,0.342679692071642
"Medium","2008 Spring","Stratum_2"," [counts*km2/km2]",332466.830474541,169202.832891738,0.508931470397299
"Large","2008 Spring","Stratum_2"," [counts*km2/km2]",42139.9021619562,32691.4776852393,0.7757843755687
"Small","2008 Fall","Stratum_2"," [counts*km2/km2]",418382.635002748,244820.589773845,0.585159538880569
"Medium","2008 Fall","Stratum_2"," [counts*km2/km2]",304357.763587678,186534.182402585,0.612878016331096
"Large","2008 Fall","Stratum_2"," [counts*km2/km2]",27907.3099451134,22986.572817001,0.823675691501965
"Small","2009 Spring","Stratum_2"," [counts*km2/km2]",818739.660267865,298709.688736175,0.364840868510569
"Medium","2009 Spring","Stratum_2"," [counts*km2/km2]",537672.243232533,295456.81376821,0.549511003193873
"Large","2009 Spring","Stratum_2"," [counts*km2/km2]",41545.0889773864,31167.0931397993,0.750199215044745
"Small","2009 Fall","Stratum_2"," [counts*km2/km2]",1552781.09894787,606284.330361756,0.39045061198424
"Medium","2009 Fall","Stratum_2"," [counts*km2/km2]",471700.158224845,242574.695488722,0.514256124911229
"Large","2009 Fall","Stratum_2"," [counts*km2/km2]",24096.1280588859,19401.6905650122,0.805178762230948
"Small","2010 Spring","Stratum_2"," [counts*km2/km2]",791575.590479591,279523.350544622,0.353122751517979
"Medium","2010 Spring","Stratum_2"," [counts*km2/km2]",215057.399384624,118355.2530107,0.550342621780828
"Large","2010 Spring","Stratum_2"," [counts*km2/km2]",36110.2897216252,25566.1120662384,0.708000746139893
"Small","2010 Fall","Stratum_2"," [counts*km2/km2]",737115.314661049,271485.286711023,0.368307754989274
"Medium","2010 Fall","Stratum_2"," [counts*km2/km2]",358944.846859284,199079.33911088,0.554623755857745
"Large","2010 Fall","Stratum_2"," [counts*km2/km2]",39202.7524220921,32032.2437243592,0.817091702630245
"Small","2011 Spring","Stratum_2"," [counts*km2/km2]",941999.789276065,289193.486390474,0.306999523442273
"Medium","2011 Spring","Stratum_2"," [counts*km2/km2]",282161.054712793,156308.656542389,0.553969635184036
"Large","2011 Spring","Stratum_2"," [counts*km2/km2]",26969.9456369591,20207.917917434,0.749275441243061
"Small","2011 Fall","Stratum_2"," [counts*km2/km2]",1087926.25980096,305033.418239294,0.280380600699079
"Medium","2011 Fall","Stratum_2"," [counts*km2/km2]",287056.60899344,184867.942226579,0.644012144067388
"Large","2011 Fall","Stratum_2"," [counts*km2/km2]",51019.0354937633,41232.4408261663,0.808177583662998
"Small","2012 Spring","Stratum_2"," [counts*km2/km2]",1232150.66796429,354610.410943789,0.287797929395813
"Medium","2012 Spring","Stratum_2"," [counts*km2/km2]",570262.245486918,241700.983243537,0.42384181165134
"Large","2012 Spring","Stratum_2"," [counts*km2/km2]",20367.3764116613,15226.4970186624,0.747592459181167
"Small","2012 Fall","Stratum_2"," [counts*km2/km2]",236421.148909741,117967.450598152,0.498971649288402
"Medium","2012 Fall","Stratum_2"," [counts*km2/km2]",294602.605126147,184227.401077496,0.625342063756057
"Large","2012 Fall","Stratum_2"," [counts*km2/km2]",9540.72611273238,8075.34690642113,0.846407999873756
"Small","2013 Spring","Stratum_2"," [counts*km2/km2]",325318.345071615,151759.26239248,0.466494634229963
"Medium","2013 Spring","Stratum_2"," [counts*km2/km2]",295448.292734821,187302.495744352,0.633960325208124
"Large","2013 Spring","Stratum_2"," [counts*km2/km2]",12336.5153585529,9473.65130680349,0.767935760744256
"Small","2013 Fall","Stratum_2"," [counts*km2/km2]",378637.923302334,193250.922770294,0.510384488391533
"Medium","2013 Fall","Stratum_2"," [counts*km2/km2]",251783.345829526,166855.588880027,0.662695097367557
"Large","2013 Fall","Stratum_2"," [counts*km2/km2]",8573.35885617961,8387.72985723933,0.978348159449027
"Small","2014 Spring","Stratum_2"," [counts*km2/km2]",1111231.01944793,295376.301186633,0.265809985518024
"Medium","2014 Spring","Stratum_2"," [counts*km2/km2]",434393.176803053,205766.703471917,0.473687696906916
"Large","2014 Spring","Stratum_2"," [counts*km2/km2]",15462.9843958636,11359.2651806222,0.734610143153277
"Small","2014 Fall","Stratum_2"," [counts*km2/km2]",681459.922941867,233663.221238948,0.342886226133772
"Medium","2014 Fall","Stratum_2"," [counts*km2/km2]",350611.377679893,184826.898184614,0.52715601931595
"Large","2014 Fall","Stratum_2"," [counts*km2/km2]",17851.8060101931,12788.586940255,0.716374966933482
"Small","2015 Spring","Stratum_2"," [counts*km2/km2]",1323591.1864142,423996.548978964,0.320337996604249
"Medium","2015 Spring","Stratum_2"," [counts*km2/km2]",471770.716776564,251277.856316686,0.532627073663188
"Large","2015 Spring","Stratum_2"," [counts*km2/km2]",18091.9623425132,12904.2630989794,0.713259449399605
"Small","2015 Fall","Stratum_2"," [counts*km2/km2]",663097.979950979,259788.995782687,0.391780707583957
"Medium","2015 Fall","Stratum_2"," [counts*km2/km2]",382281.003671397,209734.993793745,0.548640899703273
"Large","2015 Fall","Stratum_2"," [counts*km2/km2]",35957.9915738105,25851.2039626235,0.718927916470504
"Small","2016 Spring","Stratum_2"," [counts*km2/km2]",1595223.83934445,375422.170311663,0.23534137407697
"Medium","2016 Spring","Stratum_2"," [counts*km2/km2]",625305.91774694,327482.440964601,0.523715563327089
"Large","2016 Spring","Stratum_2"," [counts*km2/km2]",19218.3163876158,14715.968911995,0.765726227791628
"Small","2016 Fall","Stratum_2"," [counts*km2/km2]",220037.276686565,128477.56710714,0.583890007374303
"Medium","2016 Fall","Stratum_2"," [counts*km2/km2]",343942.286768933,193830.697451281,0.563555878145045
"Large","2016 Fall","Stratum_2"," [counts*km2/km2]",44949.9847053245,32188.5291245447,0.716096553437356
"Small","2017 Spring","Stratum_2"," [counts*km2/km2]",568933.978626102,206211.42956846,0.362452300821323
"Medium","2017 Spring","Stratum_2"," [counts*km2/km2]",818453.83433909,401412.277642796,0.490451948297048
"Large","2017 Spring","Stratum_2"," [counts*km2/km2]",37979.3504209335,25757.998496014,0.678210612096637
"Small","2017 Fall","Stratum_2"," [counts*km2/km2]",712908.387460648,196934.684940612,0.27624122314241
"Medium","2017 Fall","Stratum_2"," [counts*km2/km2]",570787.598686774,329741.011682347,0.577694771997484
"Large","2017 Fall","Stratum_2"," [counts*km2/km2]",36265.8395266288,26681.7459747733,0.735726687236396
"Small","2018 Spring","Stratum_2"," [counts*km2/km2]",1559755.1731945,505959.152002721,0.324383698607313
"Medium","2018 Spring","Stratum_2"," [counts*km2/km2]",478020.006414389,273852.401951629,0.572888996855562
"Large","2018 Spring","Stratum_2"," [counts*km2/km2]",90315.9089016757,60324.5541896195,0.667928329828282
"Small","2018 Fall","Stratum_2"," [counts*km2/km2]",441846.425849957,164153.791636972,0.371517753756178
"Medium","2018 Fall","Stratum_2"," [counts*km2/km2]",260590.753300106,163623.928780133,0.627896142545386
"Large","2018 Fall","Stratum_2"," [counts*km2/km2]",78982.5165375739,59686.6681819771,0.75569468786909
"Small","2019 Spring","Stratum_2"," [counts*km2/km2]",672894.405160405,231564.828718476,0.344132492323628
"Medium","2019 Spring","Stratum_2"," [counts*km2/km2]",623237.507837866,339444.053702392,0.544646381890574
"Large","2019 Spring","Stratum_2"," [counts*km2/km2]",19105.2139711654,14180.9715802854,0.742256621762419
"Small","2019 Fall","Stratum_2"," [counts*km2/km2]",172502.283256665,88881.8090782354,0.515250044232682
"Medium","2019 Fall","Stratum_2"," [counts*km2/km2]",242421.202083849,127828.174637508,0.527297833434944
"Large","2019 Fall","Stratum_2"," [counts*km2/km2]",27038.9303365114,19522.9590441361,0.722031485756437
"Small","2020 Spring","Stratum_2"," [counts*km2/km2]",518832.338111724,516183.028907375,0.994893708410715
"Medium","2020 Spring","Stratum_2"," [counts*km2/km2]",154586.467249688,126639.129962135,0.819212264923473
"Large","2020 Spring","Stratum_2"," [counts*km2/km2]",9718.13095240362,9441.12699133297,0.971496169126828
"Small","2020 Fall","Stratum_2"," [counts*km2/km2]",54053.4076327598,45968.3208879073,0.850424106472939
"Medium","2020 Fall","Stratum_2"," [counts*km2/km2]",501363.56680874,323820.291614274,0.645879184391962
"Large","2020 Fall","Stratum_2"," [counts*km2/km2]",41176.3377838928,33956.0110919034,0.824648643357161
"Small","2021 Spring","Stratum_2"," [counts*km2/km2]",279185.71865753,110566.860905412,0.39603336960456
"Medium","2021 Spring","Stratum_2"," [counts*km2/km2]",123625.981391555,66525.1134504882,0.538115958325831
"Large","2021 Spring","Stratum_2"," [counts*km2/km2]",4879.90396298851,3672.06582080004,0.752487312998517
"Small","2021 Fall","Stratum_2"," [counts*km2/km2]",133187.178944378,92804.7574477245,0.69679948312804
"Medium","2021 Fall","Stratum_2"," [counts*km2/km2]",109494.276562171,71669.6208152715,0.654551297707122
"Large","2021 Fall","Stratum_2"," [counts*km2/km2]",5799.62854763388,5315.75966435992,0.916568987254993
"Small","1982 Spring","Stratum_3"," [counts*km2/km2]",329710.331921466,141845.315244927,0.430211920925525
"Medium","1982 Spring","Stratum_3"," [counts*km2/km2]",4045602.50730623,746340.018170427,0.18448179642527
"Large","1982 Spring","Stratum_3"," [counts*km2/km2]",1679423.41078843,325448.612196471,0.19378592087369
"Small","1982 Fall","Stratum_3"," [counts*km2/km2]",612076.954317537,260370.446365574,0.425388416487411
"Medium","1982 Fall","Stratum_3"," [counts*km2/km2]",1639260.40881893,436088.158309494,0.266027384034543
"Large","1982 Fall","Stratum_3"," [counts*km2/km2]",197328.476651652,94778.5457975063,0.480308505927509
"Small","1983 Spring","Stratum_3"," [counts*km2/km2]",514946.770544363,205201.179853401,0.398490080123191
"Medium","1983 Spring","Stratum_3"," [counts*km2/km2]",4719090.24935004,1018054.99655629,0.215731198761564
"Large","1983 Spring","Stratum_3"," [counts*km2/km2]",1569649.56198375,318224.29247099,0.202735884606506
"Small","1983 Fall","Stratum_3"," [counts*km2/km2]",285189.197286053,148542.473627901,0.520855891602756
"Medium","1983 Fall","Stratum_3"," [counts*km2/km2]",1384957.57973741,438940.7134429,0.316934410024402
"Large","1983 Fall","Stratum_3"," [counts*km2/km2]",203054.394875406,88297.144859178,0.434844785868127
"Small","1984 Spring","Stratum_3"," [counts*km2/km2]",372015.565835879,132381.881649786,0.355850383175064
"Medium","1984 Spring","Stratum_3"," [counts*km2/km2]",1795704.68461805,395243.835576329,0.220105142544861
"Large","1984 Spring","Stratum_3"," [counts*km2/km2]",833218.656690456,212297.067846019,0.254791543781872
"Small","1984 Fall","Stratum_3"," [counts*km2/km2]",916899.778955932,401515.416356488,0.437905456596021
"Medium","1984 Fall","Stratum_3"," [counts*km2/km2]",1544206.09253564,407966.065255878,0.264191462025631
"Large","1984 Fall","Stratum_3"," [counts*km2/km2]",212071.981277026,93361.1756635367,0.440233429712624
"Small","1985 Spring","Stratum_3"," [counts*km2/km2]",266333.834002883,122895.98772241,0.461435882461254
"Medium","1985 Spring","Stratum_3"," [counts*km2/km2]",3829070.26968504,679851.307282754,0.17754996889589
"Large","1985 Spring","Stratum_3"," [counts*km2/km2]",3047738.72067631,518965.150721188,0.170278753621645
"Small","1985 Fall","Stratum_3"," [counts*km2/km2]",659075.409635691,293865.024892742,0.445874661072818
"Medium","1985 Fall","Stratum_3"," [counts*km2/km2]",1242360.76939237,416600.236595883,0.335329516883922
"Large","1985 Fall","Stratum_3"," [counts*km2/km2]",180054.377061619,89866.8247367576,0.49910935909102
"Small","1986 Spring","Stratum_3"," [counts*km2/km2]",1288608.65336924,339819.991653629,0.263710778881645
"Medium","1986 Spring","Stratum_3"," [counts*km2/km2]",3572407.9729957,778678.200453628,0.217970121648971
"Large","1986 Spring","Stratum_3"," [counts*km2/km2]",2185696.92942134,399252.380391116,0.182665938272062
"Small","1986 Fall","Stratum_3"," [counts*km2/km2]",1479970.7746358,579091.016741612,0.391285440676434
"Medium","1986 Fall","Stratum_3"," [counts*km2/km2]",891639.485280622,269666.185277506,0.302438586142958
"Large","1986 Fall","Stratum_3"," [counts*km2/km2]",223220.359013022,111586.959837243,0.499895978711931
